Function ID,Name,Ana sen JC8 2547132134
KO:K01937,"CTP synthase [EC:6.3.4.2] (pyrG, CTPS)",0
KO:K01938,formate--tetrahydrofolate ligase [EC:6.3.4.3] (fhs),1
KO:K01939,"adenylosuccinate synthase [EC:6.3.4.4] (purA, ADSS)",0
KO:K01940,"argininosuccinate synthase [EC:6.3.4.5] (argG, ASS1)",0
KO:K01941,urea carboxylase [EC:6.3.4.6] (E6.3.4.6),0
KO:K01942,biotin--protein ligase [EC:6.3.4.9 6.3.4.10 6.3.4.11 6.3.4.15] (HLCS),0
KO:K01945,phosphoribosylamine--glycine ligase [EC:6.3.4.13] (purD),1
KO:K01946,acetyl-CoA carboxylase / biotin carboxylase 2 [EC:6.4.1.2 6.3.4.14] (ACACB),0
KO:K01947,biotin-[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33] (birA-coaX),0
KO:K01948,carbamoyl-phosphate synthase (ammonia) [EC:6.3.4.16] (CPS1),0
KO:K01950,"NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1] (E6.3.5.1, NADSYN1, QNS1, nadE)",1
KO:K01951,"GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2] (guaA, GMPS)",1
KO:K01952,"phosphoribosylformylglycinamidine synthase [EC:6.3.5.3] (purL, PFAS)",1
KO:K01953,"asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4] (asnB, ASNS)",0
KO:K01954,carbamoyl-phosphate synthase [EC:6.3.5.5] (K01954),0
KO:K01955,"carbamoyl-phosphate synthase large subunit [EC:6.3.5.5] (carB, CPA2)",0
KO:K01956,"carbamoyl-phosphate synthase small subunit [EC:6.3.5.5] (carA, CPA1)",0
KO:K01958,"pyruvate carboxylase [EC:6.4.1.1] (PC, pyc)",0
KO:K01959,pyruvate carboxylase subunit A [EC:6.4.1.1] (pycA),0
KO:K01960,pyruvate carboxylase subunit B [EC:6.4.1.1] (pycB),0
KO:K01961,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14] (accC)",0
KO:K01962,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2] (accA),0
KO:K01963,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2] (accD),0
KO:K01964,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] (K01964),0
KO:K01965,"propionyl-CoA carboxylase alpha chain [EC:6.4.1.3] (PCCA, pccA)",0
KO:K01966,"propionyl-CoA carboxylase beta chain [EC:6.4.1.3] (PCCB, pccB)",0
KO:K01968,3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4] (E6.4.1.4A),0
KO:K01969,3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4] (E6.4.1.4B),0
KO:K01988,lactosylceramide 4-alpha-galactosyltransferase [EC:2.4.1.228] (A4GALT),0
KO:K02092,allophycocyanin alpha subunit (apcA),0
KO:K02093,allophycocyanin beta subunit (apcB),0
KO:K02094,phycobilisome core linker protein (apcC),0
KO:K02095,allophycocyanin-B (apcD),0
KO:K02096,phycobilisome core-membrane linker protein (apcE),0
KO:K02097,phycobilisome core component (apcF),0
KO:K02108,"F-type H+-transporting ATPase subunit a (ATPF0A, atpB)",0
KO:K02109,"F-type H+-transporting ATPase subunit b (ATPF0B, atpF)",0
KO:K02110,"F-type H+-transporting ATPase subunit c (ATPF0C, atpE)",0
KO:K02111,"F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14] (ATPF1A, atpA)",0
KO:K02112,"F-type H+-transporting ATPase subunit beta [EC:3.6.3.14] (ATPF1B, atpD)",0
KO:K02113,"F-type H+-transporting ATPase subunit delta (ATPF1D, atpH)",0
KO:K02114,"F-type H+-transporting ATPase subunit epsilon (ATPF1E, atpC)",0
KO:K02115,"F-type H+-transporting ATPase subunit gamma (ATPF1G, atpG)",0
KO:K02117,"V/A-type H+-transporting ATPase subunit A [EC:3.6.3.14] (ATPVA, ntpA, atpA)",2
KO:K02118,"V/A-type H+-transporting ATPase subunit B (ATPVB, ntpB, atpB)",2
KO:K02119,"V/A-type H+-transporting ATPase subunit C (ATPVC, ntpC, atpC)",2
KO:K02120,"V/A-type H+-transporting ATPase subunit D (ATPVD, ntpD, atpD)",2
KO:K02121,"V/A-type H+-transporting ATPase subunit E (ATPVE, ntpE, atpE)",2
KO:K02122,"V/A-type H+-transporting ATPase subunit F (ATPVF, ntpF, atpF)",1
KO:K02123,"V/A-type H+-transporting ATPase subunit I (ATPVI, ntpI, atpI)",3
KO:K02124,"V/A-type H+-transporting ATPase subunit K (ATPVK, ntpK, atpK)",2
KO:K02125,"F-type H+-transporting ATPase subunit 8 (ATPeF08, MTATP8, ATP8)",0
KO:K02126,"F-type H+-transporting ATPase subunit a (ATPeF0A, MTATP6, ATP6)",0
KO:K02127,"F-type H+-transporting ATPase subunit b (ATPeF0B, ATP5F1, ATP4)",0
KO:K02128,"F-type H+-transporting ATPase subunit c (ATPeF0C, ATP5G, ATP9)",0
KO:K02129,"F-type H+-transporting ATPase subunit e (ATPeF0E, ATP5I)",0
KO:K02130,"F-type H+-transporting ATPase subunit f (ATPeF0F, ATP5J2)",0
KO:K02131,"F-type H+-transporting ATPase subunit 6 (ATPeF0F6, ATP5J)",0
KO:K02132,"F-type H+-transporting ATPase subunit alpha (ATPeF1A, ATP5A1, ATP1)",0
KO:K02133,"F-type H+-transporting ATPase subunit beta [EC:3.6.3.14] (ATPeF1B, ATP5B, ATP2)",0
KO:K02134,"F-type H+-transporting ATPase subunit delta (ATPeF1D, ATP5D, ATP16)",0
KO:K02135,"F-type H+-transporting ATPase subunit epsilon (ATPeF1E, ATP5E, ATP15)",0
KO:K02136,"F-type H+-transporting ATPase subunit gamma (ATPeF1G, ATP5C1, ATP3)",0
KO:K02137,"F-type H+-transporting ATPase subunit O (ATPeF0O, ATP5O, ATP5)",0
KO:K02138,"F-type H+-transporting ATPase subunit d (ATPeF0D, ATP5H, ATP7)",0
KO:K02139,"F-type H+-transporting ATPase subunit f (ATPeFF, ATP17)",0
KO:K02140,"F-type H+-transporting ATPase subunit g (ATPeFG, ATP5L, ATP20)",0
KO:K02141,"F-type H+-transporting ATPase subunit h (ATPeFH, ATP14)",0
KO:K02142,"F-type H+-transporting ATPase subunit j (ATPeFJ, ATP18)",0
KO:K02143,"F-type H+-transporting ATPase subunit k (ATPeFK, ATP19)",0
KO:K02144,V-type H+-transporting ATPase subunit H (ATPeV1H),0
KO:K02145,"V-type H+-transporting ATPase subunit A [EC:3.6.3.14] (ATPeV1A, ATP6A)",0
KO:K02146,"V-type H+-transporting ATPase subunit d (ATPeV0D, ATP6D)",0
KO:K02147,"V-type H+-transporting ATPase subunit B (ATPeV1B, ATP6B)",0
KO:K02148,"V-type H+-transporting ATPase subunit C (ATPeV1C, ATP6C)",0
KO:K02149,"V-type H+-transporting ATPase subunit D (ATPeV1D, ATP6M)",0
KO:K02150,"V-type H+-transporting ATPase subunit E (ATPeV1E, ATP6E)",0
KO:K02151,"V-type H+-transporting ATPase subunit F (ATPeV1F, ATP6S14)",0
KO:K02152,"V-type H+-transporting ATPase subunit G (ATPeV1G, ATP6G)",0
KO:K02153,"V-type H+-transporting ATPase subunit e (ATPeV0E, ATP6H)",0
KO:K02154,"V-type H+-transporting ATPase subunit a (ATPeV0A, ATP6N)",0
KO:K02155,"V-type H+-transporting ATPase 16kDa proteolipid subunit (ATPeV0C, ATP6L)",0
KO:K02160,"acetyl-CoA carboxylase biotin carboxyl carrier protein (accB, bccP)",0
KO:K02169,malonyl-CoA O-methyltransferase [EC:2.1.1.197] (bioC),0
KO:K02170,pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85] (bioH),0
KO:K02188,cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195] (cbiD),0
KO:K02189,cobalt-precorrin 5A hydrolase [EC:3.7.1.12] (cbiG),0
KO:K02190,sirohydrochlorin cobaltochelatase [EC:4.99.1.3] (cbiK),0
KO:K02201,pantetheine-phosphate adenylyltransferase [EC:2.7.7.3] (E2.7.7.3B),0
KO:K02203,phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39] (thrH),0
KO:K02204,homoserine kinase type II [EC:2.7.1.39] (thrB2),0
KO:K02224,"cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11] (cobB-cbiA)",0
KO:K02225,"cobalamin biosynthetic protein CobC (cobC1, cobC)",0
KO:K02226,"alpha-ribazole phosphatase [EC:3.1.3.73] (cobC2, cobC, phpB)",1
KO:K02227,"adenosylcobinamide-phosphate synthase [EC:6.3.1.10] (cbiB, cobD)",0
KO:K02228,precorrin-6A synthase [EC:2.1.1.152] (cobF),0
KO:K02229,precorrin-3B synthase [EC:1.14.13.83] (cobG),0
KO:K02230,cobaltochelatase CobN [EC:6.6.1.2] (cobN),0
KO:K02231,"adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62] (cobP, cobU)",0
KO:K02232,"adenosylcobyric acid synthase [EC:6.3.5.10] (cobQ, cbiP)",0
KO:K02233,"adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26] (E2.7.8.26, cobS, cobV)",0
KO:K02256,cytochrome c oxidase subunit 1 [EC:1.9.3.1] (COX1),0
KO:K02257,protoheme IX farnesyltransferase [EC:2.5.1.-] (COX10),0
KO:K02258,cytochrome c oxidase assembly protein subunit 11 (COX11),0
KO:K02259,cytochrome c oxidase assembly protein subunit 15 (COX15),0
KO:K02260,cytochrome c oxidase assembly protein subunit 17 (COX17),0
KO:K02261,cytochrome c oxidase subunit 2 (COX2),0
KO:K02262,cytochrome c oxidase subunit 3 (COX3),0
KO:K02263,cytochrome c oxidase subunit 4 (COX4),0
KO:K02264,cytochrome c oxidase subunit 5a (COX5A),0
KO:K02265,cytochrome c oxidase subunit 5b (COX5B),0
KO:K02266,cytochrome c oxidase subunit 6a (COX6A),0
KO:K02267,cytochrome c oxidase subunit 6b (COX6B),0
KO:K02268,cytochrome c oxidase subunit 6c (COX6C),0
KO:K02269,cytochrome c oxidase subunit 7 (COX7),0
KO:K02271,cytochrome c oxidase subunit 7b (COX7B),0
KO:K02272,cytochrome c oxidase subunit 7c (COX7C),0
KO:K02273,cytochrome c oxidase subunit 8 (COX8),0
KO:K02274,cytochrome c oxidase subunit I [EC:1.9.3.1] (coxA),0
KO:K02275,cytochrome c oxidase subunit II [EC:1.9.3.1] (coxB),0
KO:K02276,cytochrome c oxidase subunit III [EC:1.9.3.1] (coxC),0
KO:K02277,"cytochrome c oxidase subunit IV [EC:1.9.3.1] (coxD, ctaF)",0
KO:K02284,phycocyanin alpha chain (cpcA),0
KO:K02285,phycocyanin beta chain (cpcB),0
KO:K02286,phycocyanin-associated rod linker protein (cpcC),0
KO:K02287,"phycocyanin-associated, rod (cpcD)",0
KO:K02288,phycocyanobilin lyase alpha subunit [EC:4.-.-.-] (cpcE),0
KO:K02289,phycocyanobilin lyase beta subunit (cpcF),0
KO:K02290,phycobilisome rod-core linker protein (cpcG),0
KO:K02291,phytoene synthase [EC:2.5.1.32] (crtB),0
KO:K02293,"15-cis-phytoene desaturase [EC:1.3.5.5] (PDS, crtP)",0
KO:K02294,beta-carotene hydroxylase [EC:1.14.13.-] (crtR),0
KO:K02297,cytochrome o ubiquinol oxidase subunit II [EC:1.10.3.-] (cyoA),0
KO:K02298,cytochrome o ubiquinol oxidase subunit I [EC:1.10.3.-] (cyoB),0
KO:K02299,cytochrome o ubiquinol oxidase subunit III [EC:1.10.3.-] (cyoC),0
KO:K02300,cytochrome o ubiquinol oxidase operon protein cyoD (cyoD),0
KO:K02301,protoheme IX farnesyltransferase [EC:2.5.1.-] (cyoE),0
KO:K02302,uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4] (cysG),1
KO:K02303,uroporphyrin-III C-methyltransferase [EC:2.1.1.107] (cobA),0
KO:K02304,precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4] (MET8),1
KO:K02318,phosphopantetheine adenylyltransferase / dephospho-CoA kinase [EC:2.7.7.3 2.7.1.24] (COASY),0
KO:K02319,"DNA polymerase I [EC:2.7.7.7] (DPA, polB)",0
KO:K02320,DNA polymerase alpha subunit A [EC:2.7.7.7] (POLA1),0
KO:K02321,DNA polymerase alpha subunit B (POLA2),0
KO:K02322,"DNA polymerase II large subunit [EC:2.7.7.7] (DPB1, polD2)",0
KO:K02323,"DNA polymerase II small subunit [EC:2.7.7.7] (DPB2, polD1)",0
KO:K02324,DNA polymerase epsilon subunit 1 [EC:2.7.7.7] (POLE1),0
KO:K02325,DNA polymerase epsilon subunit 2 [EC:2.7.7.7] (POLE2),0
KO:K02326,DNA polymerase epsilon subunit 3 [EC:2.7.7.7] (POLE3),0
KO:K02327,DNA polymerase delta subunit 1 [EC:2.7.7.7] (POLD1),0
KO:K02328,DNA polymerase delta subunit 2 (POLD2),0
KO:K02332,"DNA polymerase gamma 1 [EC:2.7.7.7] (POLG1, MIP1)",0
KO:K02333,DNA polymerase gamma 2 (POLG2),0
KO:K02335,"DNA polymerase I [EC:2.7.7.7] (DPO1, polA)",1
KO:K02337,"DNA polymerase III subunit alpha [EC:2.7.7.7] (DPO3A1, dnaE)",1
KO:K02338,"DNA polymerase III subunit beta [EC:2.7.7.7] (DPO3B, dnaN)",1
KO:K02339,"DNA polymerase III subunit chi [EC:2.7.7.7] (DPO3C, holC)",0
KO:K02340,"DNA polymerase III subunit delta [EC:2.7.7.7] (DPO3D1, holA)",1
KO:K02341,"DNA polymerase III subunit delta' [EC:2.7.7.7] (DPO3D2, holB)",1
KO:K02342,"DNA polymerase III subunit epsilon [EC:2.7.7.7] (DPO3E, dnaQ)",0
KO:K02343,"DNA polymerase III subunit gamma/tau [EC:2.7.7.7] (DPO3G, dnaX)",1
KO:K02344,"DNA polymerase III subunit psi [EC:2.7.7.7] (DPO3P, holD)",0
KO:K02345,"DNA polymerase III subunit theta [EC:2.7.7.7] (DPO3T, holE)",0
KO:K02350,"DNA polymerase zeta [EC:2.7.7.7] (POLZ1, rev3)",0
KO:K02361,isochorismate synthase [EC:5.4.4.2] (entC),0
KO:K02366,glucuronyl/N-acetylglucosaminyl transferase EXT1 [EC:2.4.1.224 2.4.1.225] (EXT1),0
KO:K02367,glucuronyl/N-acetylglucosaminyl transferase EXT2 [EC:2.4.1.224 2.4.1.225] (EXT2),0
KO:K02368,"alpha-1,4-N-acetylglucosaminyltransferase EXTL1 [EC:2.4.1.224] (EXTL1)",0
KO:K02369,"alpha-1,4-N-acetylglucosaminyltransferase EXTL2 [EC:2.4.1.223] (EXTL2)",0
KO:K02370,"alpha-1,4-N-acetylglucosaminyltransferase EXTL3 [EC:2.4.1.223 2.4.1.224] (EXTL3)",0
KO:K02371,enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9] (fabK),0
KO:K02372,3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59] (fabZ),0
KO:K02377,"GDP-L-fucose synthase [EC:1.1.1.271] (TSTA3, fcl)",0
KO:K02433,"aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7] (gatA, QRSL1)",1
KO:K02434,"aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7] (gatB, PET112)",1
KO:K02435,"aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7] (gatC, GATC)",1
KO:K02437,"glycine cleavage system H protein (gcvH, GCSH)",0
KO:K02438,"glycogen operon protein [EC:3.2.1.-] (treX, glgX)",0
KO:K02446,"fructose-1,6-bisphosphatase II [EC:3.1.3.11] (glpX)",1
KO:K02473,"UDP-N-acetylglucosamine 4-epimerase [EC:5.1.3.7] (E5.1.3.7, wbpP)",0
KO:K02492,glutamyl-tRNA reductase [EC:1.2.1.70] (hemA),1
KO:K02495,"oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22] (hemN, hemZ)",4
KO:K02496,uroporphyrin-III C-methyltransferase [EC:2.1.1.107] (hemX),0
KO:K02500,cyclase [EC:4.1.3.-] (hisF),0
KO:K02501,glutamine amidotransferase [EC:2.4.2.-] (hisH),0
KO:K02502,ATP phosphoribosyltransferase regulatory subunit (hisZ),0
KO:K02517,"KDO2-lipid IV(A) lauroyltransferase [EC:2.3.1.241] (lpxL, htrB)",0
KO:K02527,"3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15] (kdtA, waaA)",0
KO:K02535,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108] (lpxC),0
KO:K02536,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191] (lpxD),0
KO:K02548,"1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-] (menA)",0
KO:K02549,O-succinylbenzoate synthase [EC:4.2.1.113] (menC),0
KO:K02551,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9] (menD),0
KO:K02552,menaquinone-specific isochorismate synthase [EC:5.4.4.2] (menF),0
KO:K02554,2-keto-4-pentenoate hydratase [EC:4.2.1.80] (mhpD),0
KO:K02560,"lauroyl-KDO2-lipid IV(A) myristoyltransferase [EC:2.3.1.243] (lpxM, msbB)",0
KO:K02563,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227] (murG),1
KO:K02564,"glucosamine-6-phosphate deaminase [EC:3.5.99.6] (nagB, GNPDA)",1
KO:K02576,heparan sulfate N-deacetylase/N-sulfotransferase NDST1 [EC:3.1.1.- 2.8.2.-] (NDST1),0
KO:K02577,heparan sulfate N-deacetylase/N-sulfotransferase NDST2 [EC:3.1.1.- 2.8.2.-] (NDST2),0
KO:K02578,heparan sulfate N-deacetylase/N-sulfotransferase NDST3 [EC:3.1.1.- 2.8.2.-] (NDST3),0
KO:K02579,heparan sulfate N-deacetylase/N-sulfotransferase NDST4 [EC:3.1.1.- 2.8.2.-] (NDST4),0
KO:K02586,nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1] (nifD),0
KO:K02588,nitrogenase iron protein NifH [EC:1.18.6.1] (nifH),0
KO:K02591,nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1] (nifK),0
KO:K02626,arginine decarboxylase [EC:4.1.1.19] (pdaD),0
KO:K02634,apocytochrome f (petA),0
KO:K02635,cytochrome b6 (petB),0
KO:K02636,cytochrome b6-f complex iron-sulfur subunit [EC:1.10.9.1] (petC),0
KO:K02637,cytochrome b6-f complex subunit 4 (petD),0
KO:K02640,cytochrome b6-f complex subunit 5 (petG),0
KO:K02641,ferredoxin--NADP+ reductase [EC:1.18.1.2] (petH),0
KO:K02642,cytochrome b6-f complex subunit 6 (petL),0
KO:K02643,cytochrome b6-f complex subunit 7 (petM),0
KO:K02684,DNA primase small subunit [EC:2.7.7.-] (PRI1),0
KO:K02685,DNA primase large subunit [EC:2.7.7.-] (PRI2),0
KO:K02689,photosystem I P700 chlorophyll a apoprotein A1 (psaA),0
KO:K02690,photosystem I P700 chlorophyll a apoprotein A2 (psaB),0
KO:K02691,photosystem I subunit VII (psaC),0
KO:K02692,photosystem I subunit II (psaD),0
KO:K02693,photosystem I subunit IV (psaE),0
KO:K02694,photosystem I subunit III (psaF),0
KO:K02695,photosystem I subunit VI (psaH),0
KO:K02696,photosystem I subunit VIII (psaI),0
KO:K02697,photosystem I subunit IX (psaJ),0
KO:K02698,photosystem I subunit X (psaK),0
KO:K02699,photosystem I subunit XI (psaL),0
KO:K02700,photosystem I subunit XII (psaM),0
KO:K02701,photosystem I subunit PsaN (psaN),0
KO:K02702,photosystem I 4.8kDa protein (psaX),0
KO:K02703,photosystem II P680 reaction center D1 protein (psbA),0
KO:K02704,photosystem II CP47 chlorophyll apoprotein (psbB),0
KO:K02705,photosystem II CP43 chlorophyll apoprotein (psbC),0
KO:K02706,photosystem II P680 reaction center D2 protein (psbD),0
KO:K02707,photosystem II cytochrome b559 subunit alpha (psbE),0
KO:K02708,photosystem II cytochrome b559 subunit beta (psbF),0
KO:K02709,photosystem II PsbH protein (psbH),0
KO:K02710,photosystem II PsbI protein (psbI),0
KO:K02711,photosystem II PsbJ protein (psbJ),0
KO:K02712,photosystem II PsbK protein (psbK),0
KO:K02713,photosystem II PsbL protein (psbL),0
KO:K02714,photosystem II PsbM protein (psbM),0
KO:K02716,photosystem II oxygen-evolving enhancer protein 1 (psbO),0
KO:K02717,photosystem II oxygen-evolving enhancer protein 2 (psbP),0
KO:K02718,photosystem II PsbT protein (psbT),0
KO:K02719,photosystem II PsbU protein (psbU),0
KO:K02720,photosystem II cytochrome c550 (psbV),0
KO:K02721,photosystem II PsbW protein (psbW),0
KO:K02722,photosystem II PsbX protein (psbX),0
KO:K02723,photosystem II PsbY protein (psbY),0
KO:K02724,photosystem II PsbZ protein (psbZ),0
KO:K02768,"PTS system, fructose-specific IIA component [EC:2.7.1.69] (PTS-Fru-EIIA, fruB)",0
KO:K02769,"PTS system, fructose-specific IIB component [EC:2.7.1.69] (PTS-Fru-EIIB, fruA)",0
KO:K02770,"PTS system, fructose-specific IIC component (PTS-Fru-EIIC, fruA)",1
KO:K02773,"PTS system, galactitol-specific IIA component [EC:2.7.1.69] (PTS-Gat-EIIA, gatA)",2
KO:K02774,"PTS system, galactitol-specific IIB component [EC:2.7.1.69] (PTS-Gat-EIIB, gatB)",2
KO:K02775,"PTS system, galactitol-specific IIC component (PTS-Gat-EIIC, gatC)",2
KO:K02786,"PTS system, lactose-specific IIA component [EC:2.7.1.69] (PTS-Lac-EIIA, lacF)",0
KO:K02787,"PTS system, lactose-specific IIB component [EC:2.7.1.69] (PTS-Lac-EIIB, lacE)",0
KO:K02788,"PTS system, lactose-specific IIC component (PTS-Lac-EIIC, lacE)",0
KO:K02793,"PTS system, mannose-specific IIA component [EC:2.7.1.69] (PTS-Man-EIIA, manX)",0
KO:K02794,"PTS system, mannose-specific IIB component [EC:2.7.1.69] (PTS-Man-EIIB, manX)",1
KO:K02795,"PTS system, mannose-specific IIC component (PTS-Man-EIIC, manY)",1
KO:K02796,"PTS system, mannose-specific IID component (PTS-Man-EIID, manZ)",1
KO:K02821,"PTS system, ascorbate-specific IIA component [EC:2.7.1.69] (PTS-Ula-EIIA, ulaC, sgaA)",1
KO:K02822,"PTS system, ascorbate-specific IIB component [EC:2.7.1.69] (PTS-Ula-EIIB, ulaB, sgaB)",1
KO:K02823,dihydroorotate dehydrogenase electron transfer subunit (pyrDII),1
KO:K02825,pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9] (pyrR),0
KO:K02826,cytochrome aa3-600 menaquinol oxidase subunit II [EC:1.10.3.12] (qoxA),0
KO:K02827,cytochrome aa3-600 menaquinol oxidase subunit I [EC:1.10.3.12] (qoxB),0
KO:K02828,cytochrome aa3-600 menaquinol oxidase subunit III [EC:1.10.3.12] (qoxC),0
KO:K02829,cytochrome aa3-600 menaquinol oxidase subunit IV [EC:1.10.3.12] (qoxD),0
KO:K02840,"UDP-D-galactose:(glucosyl)LPS alpha-1,6-D-galactosyltransferase [EC:2.4.1.-] (waaB, rfaB)",0
KO:K02841,"heptosyltransferase I [EC:2.4.-.-] (waaC, rfaC)",0
KO:K02843,"heptosyltransferase II [EC:2.4.-.-] (waaF, rfaF)",0
KO:K02844,"UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-] (waaG, rfaG)",0
KO:K02847,"O-antigen ligase [EC:2.4.1.-] (waaL, rfaL)",0
KO:K02848,"heptose I phosphotransferase [EC:2.7.1.-] (waaP, rfaP)",0
KO:K02849,"heptosyltransferase III [EC:2.4.-.-] (waaQ, rfaQ)",0
KO:K02850,"heptose II phosphotransferase [EC:2.7.1.-] (waaY, rfaY)",0
KO:K02858,"3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12] (ribB, RIB3)",0
KO:K02999,"DNA-directed RNA polymerase I subunit RPA1 [EC:2.7.7.6] (RPA1, POLR1A)",0
KO:K03000,"DNA-directed RNA polymerase I subunit RPA12 (RPA12, ZNRD1)",0
KO:K03001,DNA-directed RNA polymerase I subunit RPA14 (RPA14),0
KO:K03002,"DNA-directed RNA polymerase I subunit RPA2 [EC:2.7.7.6] (RPA2, POLR1B)",0
KO:K03003,DNA-directed RNA polymerase I subunit RPA34 (RPA34),0
KO:K03004,DNA-directed RNA polymerase I subunit RPA43 (RPA43),0
KO:K03005,"DNA-directed RNA polymerase I subunit RPA49 (RPA49, POLR1E)",0
KO:K03006,"DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6] (RPB1, POLR2A)",0
KO:K03007,"DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RPB10, POLR2L)",0
KO:K03008,"DNA-directed RNA polymerase II subunit RPB11 (RPB11, POLR2J)",0
KO:K03009,"DNA-directed RNA polymerases I, II, and III subunit RPABC4 (RPB12, POLR2K)",0
KO:K03010,"DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6] (RPB2, POLR2B)",0
KO:K03011,"DNA-directed RNA polymerase II subunit RPB3 (RPB3, POLR2C)",0
KO:K03012,"DNA-directed RNA polymerase II subunit RPB4 (RPB4, POLR2D)",0
KO:K03013,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 (RPB5, POLR2E)",0
KO:K03014,"DNA-directed RNA polymerases I, II, and III subunit RPABC2 (RPB6, POLR2F)",0
KO:K03015,"DNA-directed RNA polymerase II subunit RPB7 (RPB7, POLR2G)",0
KO:K03016,"DNA-directed RNA polymerases I, II, and III subunit RPABC3 (RPB8, POLR2H)",0
KO:K03017,"DNA-directed RNA polymerase II subunit RPB9 (RPB9, POLR2I)",0
KO:K03018,"DNA-directed RNA polymerase III subunit RPC1 [EC:2.7.7.6] (RPC1, POLR3A)",0
KO:K03019,"DNA-directed RNA polymerase III subunit RPC11 (RPC11, POLR3K)",0
KO:K03020,"DNA-directed RNA polymerases I and III subunit RPAC2 (RPC19, POLR1D)",0
KO:K03021,"DNA-directed RNA polymerase III subunit RPC2 [EC:2.7.7.6] (RPC2, POLR3B)",0
KO:K03022,"DNA-directed RNA polymerase III subunit RPC8 (RPC8, POLR3H)",0
KO:K03023,"DNA-directed RNA polymerase III subunit RPC3 (RPC3, POLR3C)",0
KO:K03024,"DNA-directed RNA polymerase III subunit RPC7 (RPC7, POLR3G)",0
KO:K03025,"DNA-directed RNA polymerase III subunit RPC6 (RPC6, POLR3F)",0
KO:K03026,"DNA-directed RNA polymerase III subunit RPC4 (RPC4, POLR3D)",0
KO:K03027,"DNA-directed RNA polymerases I and III subunit RPAC1 (RPC40, POLR1C)",0
KO:K03040,DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6] (rpoA),1
KO:K03041,DNA-directed RNA polymerase subunit A' [EC:2.7.7.6] (rpoA1),0
KO:K03042,"DNA-directed RNA polymerase subunit A"" [EC:2.7.7.6] (rpoA2)",0
KO:K03043,DNA-directed RNA polymerase subunit beta [EC:2.7.7.6] (rpoB),1
KO:K03044,DNA-directed RNA polymerase subunit B' [EC:2.7.7.6] (rpoB1),0
